date,accursed_share,structural_cost,total_entropy,bataille_ratio,D_scalar,neff
2017-11-02,0.02417268542260129,0.0004438995848275953,0.024616585007428884,54.45528854563084,0.00037498967139981687,15564.2880859375
2017-11-16,0.039806791827001316,0.0004490772120015219,0.040255869039002835,88.64128906798662,0.00038298178697004914,15897.1005859375
2017-11-30,0.05374481585997443,0.00045380237822173605,0.05419861823819617,118.4321779611652,0.0003917036228813231,16244.3642578125
2017-12-14,0.061754347797008696,0.0004578622264549135,0.06221221002346361,134.87536368225256,0.0004005047376267612,16560.171875
2017-12-28,0.05984394068592508,0.00046152205985448456,0.06030546274577956,129.66645134611423,0.0004085937107447535,16832.431640625
2018-01-11,0.04856192686171075,0.0004639131292825294,0.04902583999099328,104.6789007004926,0.00041513884207233787,17093.162109375
2018-01-25,0.034397228586503376,0.0004639402330926486,0.03486116881959602,74.14149219838205,0.0004195113724563271,17394.130859375
2018-02-08,0.024748187197684433,0.0004617023849251934,0.025209889582609626,53.602022960076155,0.00042154197581112385,17768.5234375
2018-02-22,0.01623909229669572,0.0004572314476113935,0.016696323744307115,35.51612390162001,0.0004215763765387237,18209.98828125
2018-03-08,0.010295148542641836,0.00045141781043372704,0.010746566353075564,22.806247392244916,0.00042031679186038673,18677.783203125
2018-03-22,0.006332099542133348,0.000445255101057221,0.006777354643190569,14.221281474305771,0.00041851255809888244,19122.171875
2018-04-05,0.004260923544206788,0.00043964851040591627,0.004700572054612704,9.691657026443885,0.0004167006118223071,19508.306640625
2018-04-19,0.0031669800076398495,0.00043501065935381265,0.003601990666993662,7.280233740297009,0.00041508625145070255,19824.7109375
2018-05-03,0.0021931876565373385,0.0004309042863760141,0.0026240919429133527,5.0897315643093215,0.0004135768976993859,20073.58203125
2018-05-17,0.001330822396129612,0.000427292006965487,0.0017581144030950988,3.1145494485745426,0.0004118926590308547,20258.080078125
2018-05-31,0.0008311072229013742,0.0004240209825345297,0.0012551282054359039,1.9600610845421675,0.00040968635585159063,20379.921875
2018-06-14,0.0004463053585814762,0.00042007243037367275,0.0008663777889551489,1.0624483304929941,0.0004066481487825513,20446.65625
2018-06-28,0.00021666158962163832,0.00041505182021581643,0.0006317134098374548,0.5220108113437466,0.0004026216047350317,20475.375
2018-07-12,0.00020514739642840029,0.0004088491067252352,0.0006139965031536354,0.5017678720024238,0.0003977296582888812,20485.427734375
2018-07-26,0.0004159816318166239,0.00040203447410352034,0.0008180161059201443,1.034691189791832,0.0003924292395822704,20485.462890625
2018-08-09,0.0008455306997296603,0.00039584882958658885,0.0012413795293162492,2.135993396805958,0.0003874756512232125,20462.6953125
2018-08-23,0.0014926514473493295,0.0003920991918613219,0.0018847506392106513,3.8068200538277233,0.000383758801035583,20383.837890625
2018-09-06,0.002176024876903349,0.00039180519691423243,0.0025678300738175815,5.553842416223609,0.0003820878337137401,20208.89453125
2018-09-20,0.00328159408522009,0.00039669498345387173,0.003678289068673962,8.272333643887167,0.00038298050640150905,19909.818359375
